இவை கத்தியின் அடிப்பகுதியிலிருந்து பொருத்தமான தொலைவில் கத்திகளில் இடப்பட்டுள்ள துளைகள் வழியாக கடக்கும் கம்பிகள் என்பதோடு இந்த கம்பிகள் அவை கடக்குமிடத்தில் கத்திகளோடு இணைக்கப்படுகின்றன.	18	ivai katthiyin adippaguthiyilirunthu porutthamaana tholaivil katthigalil idappattulla thulaigal vazhiyaaga kadakkum kambigal enbathodu intha kambigal avai kadakkumidatthil katthigalodu inaikkappadugindrana.	18			
பிறகு 23 செப்டம்பர் 2017ல் நடைபெற்ற நாடாளுமன்றத் தேர்தலில் கட்சியின் வாக்கு வங்கியை உயர்த்தி வெற்றி பெறச் செய்தார்.	14	piragu 23 September 2017il nadaipetra naadaalumandrath therthalil katchiyin vaakku vangiyai uyartthi vetri perach cheithaar.	14			
இதுபோல் எல்லா விக்கிரகங்களும் மரதகப்பச்சை கல்லில் உள்ளது போல் வேறு எந்தக் கோவிலிலும் இல்லை.	11	ithupol ellaa vikkiragangalum maragathappacchai kallil ullathu pol veru enthak kovililum illai.	11			
வாழ்க்கைச் செலவுக்கும், தங்கையின் சிகிச்சைக்குப் பணம் சேர்க்கவும் கமலா ஒரு நடனக் குழுவில் சேருகிறாள்.	11	vaazhkkaich chelavukkum, thangaiyin sigicchaikkup panam serkkavum Kamala oru nadanak kuzhuvil sergiraal.	11			
"புணர்ச்சி பழகுதல் வேண்டா உணர்ச்சிதான் நட்பாம் கிழமை தரும்" என்னும் திருக்குறளுக்குப் பரிமேலழகர் இவர்களது நட்பை எடுத்துக் காட்டுகிறார்	14	"punarcchi pazhaguthal vendaa unarcchithaan natpaam kizhaamai tharum" ennum thirukkuralukkup parimelazhagar ivargalathu natpai edutthuk kaattugiraar	14			
நிக்கல்-காட்மியம் செல்களைக் கசிவின்றி முத்திரையிட முடிவதால் இவை கணக்கிடும் கருவிகள், மின்னணுச் சாதனங்கள், கைகடிகாரங்கள் போன்றவற்றில் பயன்படுகின்றன.	13	Nicke-Cadmium selgalai kasivindri mutthiraiyida mudivathaal ivai kanakkidum karuvigal, minnanuch chaathanangal, kaikkadigaarangal pondravatril payanpadugindrana.	13			
ஒருங்குறியில் குதிரைக்கு இரண்டு குறியீடுகள் உள்ளன.	5	orunguriyin kuthiraikku irandu kuriyeedugal ullana.	5			
இதற்கு அருகில் வீகாலேண்ட் சுற்றுலா மையம் அமைந்துள்ளது.	6	itharku arugil Vegaland sutrulaaa maiyam amainthullathu.	6			
இவர் பாக்கித்தான் அணிக்காக தேர்வுத் துடுப்பாட்டம் மற்றும் ஒருநாள் பன்னாட்டுத் துடுப்பாட்டம் மற்றும் பன்னாட்டு இருபது20 போட்டிகளில் விளையாடியுள்ளார்.	14	ivar Pakistan anikkaaga thervuth thuduppaattam matrum orunaal pannaattuth thuduppaattam matrum pannaattu irubathu20 pottigalil vilaiyaadiyullaar.	14			
தலைவி பச்சைக் குழந்தை ஆண்மகனுடன் வாழ்கிறாள். வீட்டிலே நெல் இருக்கிறது. நீ இல்லை.	10	thalaivi pacchaik kuzhanthai aanmaganudan vaazhkiraal, veettile nel irukkirathu. Nee illai.	10			
இத் தொண்டு அடுத்த 40 ஆண்டுகள் தொடர்ந்து நடைபெற்றது.	7	ith thondu aduttha 40 aandugal thodarnthu nadaipetrathu.	7			
பிரகாஷ்ராஜ் தயாரிப்பில் வெளிவந்த இந்தப் படத்தை அவரே இயக்கியிருப்பதுடன், நடித்தும் இருக்கின்றார்.	9	Prakashraj thayaarippil velivantha inthap padatthai avare iyakkiyiruppathudan, naditthum irukkindraar.	9			
குறுக்கு ஓட்ட விசையாழிகள் நுனிப்பகுதி உள்ள உந்துவிசை இயந்திரமாக வடிவமைக்கப்பட்டிருக்கின்றன, ஆனால் தாழ்ந்த தலை பயன்பாடுகளில் வழக்கமான தண்ணீர் சக்கரம் போன்று எதிர்வினை வழியாக சில ஆற்றலையும் தக்கவைக்கின்றன.	21	kurukku otta visaiyaazhigal nunippaguthi ulla unthuvisai iyanthiramaaga vadivamaikkappattirukkindrana. Aanaal thaazntha thalai payanpaadugalil vazhakkamaana thanneer sakkaram pondru ethirvinai vazhiyaaga sila aatralaiyum thakkavaikkindrana.	21			
இதைத் தவிர வட அமெரிக்க தொழிளார்கள் கூடிய சம்பளத்தையும் சலுகைகளையும் பெறுவதால், ஆசிய ஐரோப்பிய தானுந்துகளின் விலையோடு போட்டி போட முடியவில்லை.	16	ithaith thavira vada America thozhilaalargal koodiya sambalatthaiyum salugaigalaiyum peruvathaal, aasiya airoppiya thaanunthugalin vilaiyodu potti poda mudiyavillai.	16			
ஆனால், அதற்குப் பிடிக்கும் நேரமும் வேலையும் அதிகம்.	6	aanaal, atharkup pidikkum neramum velaiyum athigam.	6			
கிழங்கு போன்ற தாவரத்தின் சேமிப்புப் பகுதிகளிலும், வித்தின் வித்தகவிழையம், வித்திலைகளிலும் மாப்பொருள், கொழுப்பு, புரதம், நீர் ஆகிய போசணைப் பதார்த்தங்களின் சேமிப்பு.	16	kizhangu pondra thaavaratthin semippup paguthigalilum, vitthin vitthagavizhaiyam, vitthilaigalilum maapporul, kozhuppu, puratham, neer aagiya posanaip pathaartthangalin semippu.	16			
அவ்வாரே அங்கு சென்று அவர்களைச் சந்தித்த தோரப்ஜி, 1897 ஆம் ஆண்டில் மெஹ்பீரை மணந்தார்.	11	avvaare angu sendru avargalaich chanthittha thorabji, 1897 aam aandil Mehbeerai mananthaar.	11			
அந்த பணியில் முழு தொழிலாளர்களை ஈடுபடுத்துவது.	5	antha paniyil muzhu thozhilaalargalai eedupadutthuvathu.	5			
அவற்றின் குறுக்கு வெட்டுத் தோற்றங்கள் சிலநேரங்களில் நவீனகால குறை-இழுவையுள்ள காற்றிதழ்கள் போலவே தோற்றமளிக்கின்றன.	10	avatrin kurukku vettuth thotrangal silanerangalil naveenakaala kurai-izhuvaiyulla kaatrithazhgal polave thottramalikkindrana.	10			
நீண்ட தொலைவு ரயில்களுக்கான ஏழு முன்பதிவு சேவைமுகப்புகள் (கவுன்டர்கள்) தனி கட்டிடத்தில், ரயில் நிலையத்தில் முதன்மை நுழைவாயிலில் அமைந்துள்ளது.	14	neenda tholaivu rayilgalukkaana yezhu munpathivu sevaimugappugal (countergal) thani kattidatthil, rayil nilaiyatthil muthanmai nuzhaivaayilil amainthullathu.	14			
இந்நான்கு கோசங்களுடன் கூடி தனக்குக் காரணமான பொருளில் அதை அறியாமல் ஆலவிதையில் மரம் இருப்பதுபோல் எது இருக்கிறதோ அது ஆனந்தமயகோசமெனப்படும்.	15	innaangu kosangaludan koodi thanakkuk kaaranamaana porulil athai ariyaamal aalavithaiyil maram iruppathupol ethu irukkiratho athu aananthamayakosamenappadum.	15			
கட்டைகள் ,பென்சில்,பெட்டி போன்றவற்றை தயாரிக்க பயன்படுகின்றன.	5	kattaigal, Pencil, petti pondravatrai thayaarikka payanpadugindrana.	6	பென்சில்,பெட்டி = பென்சில், பெட்டி		
மேலும், உருசியாவிற்கும் பிரான்சிற்கும் அடுத்து மூன்றாவது அதிக மக்கள் தொகையைக் கொண்டிருந்ததோடு, செருமன் கூட்டமைப்பு நாடுகளில் பெரியதாகவும் பலமிக்கதாகவும் இருந்தது.	15	melum, Urusiavirkum Francirkum adutthu moondraavatuh athiga makkal thogaiyaik kondirunthathodu, German koottamaippu naadugalil periyathaagavum palamikkathaagavum irunthathu.	15			
அண்ணா பல்கலைக்கழகம் திருச்சிராப்பள்ளி, திருக்குவளை வளாகம்	5	Anna palkalaikkazhagam Thirucchiraappalli, Thirukkuvalai valaagam	5			
இவர் 1930லிருந்து 1938வரை சாந்திநிகேதனில் ஓவியம், சிற்பம் ஆகியவற்றை பயின்றார்.	8	ivar 1930ilirunthu 1938varai Santhiniketanil oviyam, sirpam aagiyavatrai payindraar.	8			
ஒருமாலைப் பூத்து வரும்	3	orumaalaip pootthu varum	3			
ஏனென்றால் அவைகளினுடைய இணையாட்களங்கள் வெவ்வேறானவை.	4	yenendraal avaigalinudaiya iniayaatkalangal vevveraanavai.	4			
ஐ.எம்.டி.பி இணையத்தளத்தில் ஸ்கார்லெட் ஜோஹான்சன்	4	I.M.D.B inaiyathalatthil Scarlett Johannson	4			
இந்த இனத்தின் தாயகம் மத்திய கிழக்கு நாடுகளும், நடு ஆசியாவும் ஆகும்.	9	intha inatthin thaayagam matthiya kizhakku naadugalum, nadu aasiyaavum aagum.	9			
சார்ஜா	1	Sharjah	1			
பச்சா	1	Bacha	1			
திருப்பாச்சேத்தி கண்மாய்க் கரையில் பிரமாண்டமான குதிரையில் ஐயனார் அமர்ந்துள்ளார்.	7	Thiruppaacchetthi kanmaaik karaiyil brammaandamaana kuthiraiyil Iyanar amarnthullaar.	7			
இவரது சமகாலத்தவர் திருப்பதி பெருமாள் மீது அன்பு கொண்ட புரந்தரதாசர்.	8	ivarathu samakaalatthavar Thiruppathi perumaal meethu anbu konda purantharathaasar.	8			
பூமியைத் தவிர மற்ற கோள்களின் நிலவுகளில் ஐந்தாவதாக கண்டுபிடிக்கப்பட்ட நிலவு இதுவாகும்.	9	boomiyaith thavira matra kolgalin nilavugalil ainthaavathaaga kandupidikkappatta nilavu ithuvaagum.	9			
தி டிரையாங்கிள் (தொலைக்காட்சிக் குறுந்தொடர்)	4	The Triangle (tholaikkaatchik kurunthodar)	4			
இந்த ஏரிக்கு மலைப்பகுதியில் இருந்து நீர் வரக்கூடிய வகையில் மூன்று வாய்க்கால்கள் கட்டப்பட்டுள்ளன.	10	intha erikku malaippaguthiyil irunthu neer varakkoodiya vagaiyil moondru vaaikkaalgal kattappattullana.	10			
கங்கணம் என்னும் நீர்ப்பறவையை வேட்டையாடுபவர்கள் சதுவற்புற்களைப் பயன்படுத்தலாம்.	6	kanganam ennum neerpparavaiyai vettaiyaadubavargal sathuvarpurkalaip payanpadutthalaam.	6			
பல தமிழ் நூல்களில் இதனைச் "சமர்ப்பணம்" என்னும் வட மொழிச் சொல்லாலும் குறிப்பிடுவர்.	10	pala thamizh noolgalil ithanaich "chamarppanam" ennum vada mozhich chollaalum kurippiduvar.	10			
அத்வைத அனுபவ நிலை பற்றி விளக்குவதற்கான எந்த முயற்சியும் வீண் முயற்சி என்பதை உபநிடதங்கள் அறுதியிட்டு உறுதியாக கூறுகின்றன.	14	Advaitha anubava nilai patri villakkuvatharkaana entha muyarchiyum veen muyarchi enbathai ubanidathangal aruthiyittu uruthiyaaga koorugindrana.	14			
அவர் அருளின்றி பிரிந்தாரே என்று சொல்லிக் கவலைப்படுகிறாள் தலைவி.	7	avar arulindri pirinthaare endru sollik kavalaippadugiraal thalaivi.	7			
பாரசீகத்தினருக்கும் மாசீடோனியர்களுக்கும் இடையில் சமாதானம் உண்டுபண்ணும் முயற்சியாக பாரசீகத்தின் குலத்திலிருந்து ஒருவரை அலெக்ஸாண்டர் மணந்துகொண்டார்.	11	Paraseekatthinarukkum Masedoniyargalukkum idaiyil samaathaanam undupannum muyarchiyaaga Paraseegatthin kulatthilirunthu oruvarai Alexander mananthukondaar.	11			
காலத்தைப் பொறுத்து மாறும் காந்தப்புலங்கள் மற்றும் சக்தி வாய்ந்த குவிக்கும் அமைப்புகளும், மிகப் பெரிய துகள் முடுக்கிகளையும் சிறப்பாகச் செயல்பட வைக்கிறது.	16	kaalatthaip porutthu maarum kaanthappulangal matrum sakthi vaaintha kuvikkum amaippugalum, migap periya thugal mudukkigalaiyum sirappaagach cheyalpada vaikkirathu.	16			
இது அனுபவத்திற்கு மட்டுமே உரியது, இந்த நிலை பற்றியே, ‘வாக்கையும் மனதையும் கடந்த நிலை’ என்று உபநிடதங்கள் கூறுகிறது.	14	ithu anubavatthirku mattume uriyathu, intha nilai patriye, 'vaakkaiyum manathaiyum kadantha nilai' endru ubanidathangal koorugirathu.	14			
தோனெத்ஸ்க் விமான நிலையத்திற்கு அருகில் உக்ரைன் படையினருக்கும், கிளர்ச்சியாளர்களுக்கும் இடையே மீண்டும் சண்டை மூண்டது.	11	Donesk vimaana nilaiyatthirku arugil Ukraine padaiyinarukkum, kilarcchiyaalargalukkum idaiye meendum sandai moondathu.	11			
இந்த அணி டெக்சாஸ் மாநிலத்தில் ஹியூஸ்டன் நகரில் அமைந்துள்ள டொயோடா சென்டர் மைதானத்தில் போட்டிகள் விளையாடுகிறார்கள்.	12	intha ni Texas maanilatthil Huston nagarin amainthulla Toyota center maithaanatthil pottiyigal vilaiyaadugiraargal.	12			
எதிர்பார்த்ததை விட இது மிகக் கடினமாக இருந்ததால் மனத்தளர்ச்சியுற்று தற்கொலைக்கு முயன்று காப்பாற்றப்பட்டார்.	10	ethirpaartthathai vida ithu migak kadinamaaga irunthathaal manatthalarcchiyutru tharkolaikku muyandru kaappaatrappattaar.	10			
12-ஆம் நூற்றாண்டில் வாழ்ந்த சித்தசேனசூரி என்பவரால், சமண சமய தீர்த்தங்கரர்களின் புனித தலங்களில் பட்டியலில் ரந்தம்பூர் கோட்டையும், அரண்மனையும் சேர்க்கப்பட்டது.	15	12-aam nootraandil vaazhntha Sithasenasooru enbavaraal, samana samaya theertthangarargalin punitha thalangalil pattiyalil Ranthampur kottaiyum, aranmanaiyum serkkappattathu.	15			
அந்த நோயானது பல்வேறு வடிவங்களைக் கொண்டிருக்கிறது என்பதற்கு டக்சென்னியின் விளக்கங்கள் மிகப்பெரிய சான்றாக அமைந்தன என்பதுடன், அந்நோய் அனைத்து தரப்பு வயதிலான ஆண்களை பாதித்தது	18	antha noyaanathu palveru vadivangalaik kondirukkirathu enbatharku teksenniyin vilakkangal migapperiya saandraaga amainthana enbathudan annoi anaitthu tharappu vayathilaana aangalai paathitthathu.	18			
செலப் லா என்பது திபெத்திய பெயர், இதன் அர்த்தம் அழகான சீரான கணவாய் ஆகும்.	11	Selab La enbathu Tibetiya peyar, ithan artham azhakaana seeraana kanavaai aagum.	11			
இவ்வேறுபாடானது கரைசலிலுள்ள குறிப்பிட்ட துணிக்கையின் வீதத்தில் உள்ள வேறுபாடாகும்.	7	ivverupaadaanathu karaisalilulla kurippitta thunikkaiyin veethatthil ulla verupaadaagum.	7			
மௌவாத் பதக்கம்	2	Mouvaath pathakkam	2			
மிதமான கசப்புச் சுவையைக் கொண்டிருக்கும்.	4	mithamaana kasappuch chuvaiyaik kondirukkum.	4			
இவ்வூரில் இச்சரணாலயம் அமைந்துள்ளதால் இவ்வூரின் பெயரிலேயே கரைவெட்டி பறவைகள் காப்பகம் என அழைக்கப்படுகிறது.	10	ivvooril iccharanaalayam amainthullathaal ivvoorin peyarileye karaivetti paravaigal kaappagam ena azhaikkapadugirathu.	10			
இவை அனைத்தும் மாடப்புறாவிலிருந்து உருவானவையாகும்.	4	ivai anaitthum maadappuraavilirunthu uruvaanavaiyaagum.	4			
மகேந்திரன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் மோகன், சுஹாசினி மற்றும் பலரும் நடித்திருந்தனர்.	9	Magendiran iyakkatthil velivantha itthirappadatthil Mohan, Suhasini matrum palarum naditthirunthanar.	9			
இக்கொக்குகள் பெருங் கொக்குகள் மற்றும் சிறிய வெள்ளை கொக்குகளுக்கு இடையிலான அளவில் இருக்கும்.	10	ikkokkugal perung kokkugal matrum siriya vellai kokkugalukku idaiyilaana alavil irukkum.	10			
கலைமான் தலை போல் முருக்கிக்கொண்டிருக்கும்ருக்கும் உழிஞ்சில் நெற்றுக்கள் கூத்தாடும் பெண் பறை ஒலிப்பது போல் ஒலிக்குமாம்.	12	kalaimaan thalai pol murukkikkondirukkum uzhinjil netrukkal kootthaadum pen parai olippathu pol olikkumaam.	12			
என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	8	endra moolakkootru vaaippaadu konda oru kanima vethiyiyal sermamaagum.	8			
கட்டுமானப் பணியில் பணிபுரிந்து வந்த ராமலிங்கம் சக்திவேல் என்பவருக்கு 30 மாதங்கள் சிறைத்தண்டனையும் மூன்று பிரம்படிகளும் தண்டனையாக வழங்கப்பட வேண்டும் என சிங்கப்பூர் நீதிமன்றம் தீர்ப்பளித்துள்ளது.	19	kattumaanap paniyil panipurinthu vantha Ramalingam Sakthivel enbavarukku 30 maathangal siraitthandanaiyum moondru pirambadigalum thandanaiyaaga vazhangappada vendum ena Singapore neethimandram theerpalitthullathu.	19			
2003ஆம் ஆண்டு வரையில், அவர் மொத்தமாக $4 பில்லியன் அளித்திருப்பதாக பிபீஎஸ் கணித்துள்ளது.	10	2003aam aandu varaiyil, avar motthamaaga $4 billion alitthiruppathaaga BBS kanitthullathu.	10			
பின்பு ஆதித்த கரிகாலனை நண்பர்களின் துணையோடு அனுப்பி விடுகிறார்.	7	pinbu aathittha Karikalanai nanbargalin thunaiyodu anuppi vidugirar.	7			
மேலும், திபோர் பில் ஏரியின் தென் மேற்கே, அசாம் மாநிலத்தின் முதன்மை ஆறான பிரம்மபுத்திரா ஆறு ஓடுகிறது.	13	melum, Tibor Bil eriyin then merke, Assam maanilatthin muthanmai aaraana Brahmaputra aaru odugirathu.	13			
பொதுச் சார்பின் மையக் கருத்து வெளியும் நேரமும் வெளிநேரம் எனப்படுவதன் இரண்டு அம்சங்கள் என்பதாகும்.	11	Pothuch saarbin maiyak karuththu veliyum neramum velineram yenappaduvathan irandu amsangal yenpathaagum.	11			
இவ்விதழ் ஜா.	2	Ivvithazh Jaa.	2			
மலைபடுகடாம்	1	Malaipadugadaam	1			
புனித உரோமைப் பேரரசு	3	Punitha uromaip perarasu	3			
முத்தமிழ்	1	Muththamizh	1			
சில இருவாழ்விகள் இக்கட்டத்தைத் தவிர்க்கும் தகவமைப்பைப் பெற்றுள்ளன.	6	Sila iruvaazhvigal ikkattaththai thavirkkum thagavamaippaip pettrullana.	6			
கிழக்கே போகும் ரயில்	3	Kizhakke pogum rayil	3			
முத்துப்பட்டன் தன் உடலிலுள்ள குருதியைக் கழுவும் போது, முதுகில் ஒருவர் தாக்க இறந்து போனார்.	11	Muththuppattan than udalilulla kuruthiyaik kazhuvum pothu, muthugil oruvar thaakka iranthu ponaar.	11			
பாண்டியன் சங்கப்புலவர்களை அழைத்து, இப்போது உங்களை என்னால் காப்பாற்ற முடியவில்லை.	8	Paandiyan sangappulavargalai azaiththu, ippothu ungallai yennal kaappaattra mudiyavillai.	8			
நாளங்கள் (கரூர் இலக்கிய அறக்கட்டளைப் பரிசு)	5	Naalangal (Karoor ilakkiya arakkattalaip parisu)	5			
ஈராக்கின் அன்பார் மாகாணத்தில் இசுலாமிய தேசக் கிளர்ச்சியாளர்களுடன் இடம்பெற்ற மோதலில் 23 ஈராக்கிய இராணுவத்தினரும், சுன்னி இசுலாம் போராளிகளும் கொல்லப்பட்டனர்.	15	iraakin anbaar maagaanaththil isulaamiya desak kilarchchiyaalargaludan idampettra mothalil 23 iraakkiya raanuvaththinarum, sunni isulaam poraaligalum kollappattanar.	15			
இவ்வகை அபாயங்கள் இயற்கை செயல்பாடுகளினால் விளைகின்றன.	5	Ivvagai abaayangal iyarkai seyalpaadugalinaal vilaikindrana.	5			
காற்று விசையாழி.	2	kaatru visaiyaazhi.	2			
ஆண்டிமனியை தனிம புரோமினுடன் வினைபுரியச் செய்வதால் அல்லது ஆண்டிமனி மூவாக்சைடை, ஐதரோ புரோமிக் அமிலத்துடன் வினைப்புரியச் செய்வதால் ஆண்டிமனி முப்புரோமைடைத் தயாரிக்க முடியும்.	17	Antimoniyai thanima Brominudan vinaipuriyach cheivathaal allathu Antimony Moovoxidai, Hydro Bromic amilatthudan vinaipuriyach cheivathaal Antimony muppromidaith thayaarikka mudiyum.	17			
முறை தவறிய சிற்றின்பத்தை நீக்குதல்.	4	murai thavariya sitrinbatthai neekkudhal.	4			
அவர் 1857 இல் கனெக்டிகட் ஹவுஸ் பிரதிநிதிகளில் பணியாற்றினார்	7	Avar 1857 il kanekicut house prathinithigalil paniyaattrinaar	7			
என்ற தொனியில் தொடர்ந்து கூவும் ; ஒரு பறவையைத் தொடர்ந்து மற்றவையும் கூவும்.	10	Yendra thoniyil thodarnthu koovum ; oru paravaiyaith thodarnthu mattravaiyum koovum.	10			
இன்ஃபோபார்க், ஸ்மார்ட்பார்க் ஆகியன இங்குள்ளன.	4	Infopark, smartpark aagiyana ingullana.	4			
எனினும், இதனுடைய அதிக அமிலத்தன்மை காரணமாக அரிப்பு மற்றும் கையாளுதல் பிரச்சினைகள் தோன்றுகின்றன.	10	yeninum, ithanudaiya athiga amilaththanmai kaaranamaaga arippu mattrum kaiyaaluthal prachchinaigal thondrugindrana.	10			
தொலை-தள படம் இந்த நீராவி ஓட்டம் எவ்வாறு இடையூறினால் பாதிக்கப்படுகிறது என்பதைக் காட்டும்.	10	Tholai-thala padam intha neeraavi ottam yevvaaru idaiyurinaal paathikkappadugirathu yenbathaik kaattum.	10			
வளர்காரணிகளைக் கண்டறிந்தமைக்காக ரீட்டா லெவி-மோன்டால்கினியுடன் 1986ம் ஆண்டிற்கான மருத்துவம் அல்லது உடலியங்கியலுக்கான நோபல் பரிசை ஸ்டான்லி கோஹன் பகிர்ந்து கொண்டார்.	15	Valarkaaranigalai kandarinthamaikkaaga Reeta levi-mondalginiyudan 1986m aandirkaana maruththuvam allathu udaliyangiyalukkaana nobel parisai Stanley kohan pagirnthu kondaar.	15			
தோலானா சட்டமன்றத் தொகுதி அல்லது தவுலானா சட்டமன்றத் தொகுதி என்பது உத்தரப் பிரதேச சட்டமன்றத்துக்கான தொகுதியாகும்.	12	Tholaanaa sattamandrath thoguthi allathu thavulaana sattamandrath thoguthy yenpathu uttarap pradesa sattamandraththukkaana thoguthiyaagum.	12			
ஆர்எம்எஸ் லூசிடேனியா	2	RMS luscytenia	2			
இங்கு பிரபலமான கிச்சடி வகைகள் அடகெங்கு கிச்சடி (இஞ்சி-பெருங்காய கிச்சடி), பாசிப் பருப்பு கிச்சடி முதலியனவாகும்.	12	Ingu prabalamaana kichchadi vagaigal adagengu kichchadi (ingi-perungaaya kichchadi), paasip paruppu kichchdi muthaliyanavaagum.	12			
சில கதைகளில் ஆர்ட்டெமிசு முதலில் பிறந்ததாகவும் அவர் லெடோவிற்கு பிரசவம் பார்த்த பிறகு அப்பல்லோ பிறந்ததாகவும் கூறப்படுகிறது.	13	Sila kathaigalil Arttemisu muthalil piranthathaagavum avar ledovirku prasavam paarththa piragu Appallo piranthathaagavum koorappadugirathu.	13			
2010ஆம் ஆண்டில் மனிதக் கழிவை மனிதனே அகற்றுவது தேசிய அவமானம் என அறிவிக்குமாறு இந்திய அரசை வற்புறுத்தினார்.	13	2010aam aandil manithak kazhivai manithane agattruvathu desiya avamaanam yena arivikkumaaru indhiya arasai varpuruththinaar.	13		15	ලද පුනරුත්ථාපන සේවා / මනෝවිද්‍යා/ සමාජ සේවා / වෙනත් මිනිසාට බැදුණු විෂය ක්ෂේත්‍රයේ ලද අතිරේක උපාධි ඇත.
இதனை சுண்டுவிரல் என்றும் ஆழைப்பர்.	4	Ithanai sunduviral yendru azaippar.	4			
ரூர் இடைப்பகுதி சுற்றி வளைக்கப்பட்டது.	4	Roor idaippaguthy suttri valikkappattathu.	4			
கல்கி உலகத்தமிழர்களிடையே நன்கு அறியப்பட்ட தமிழ் வார இதழாகும்.	7	Kalki ulagaththamizhargalidaiye nangu ariyappatta thamizh vaara thazhaagum.	7			
மற்போர் போட்டிகளில் சாதனை படைக்கும் குடும்பப் பின்னணி கொண்டவர்.	7	Marapor pottigalil saathanai padaikkum kudumbap pinnani kondavar.	7			
கலி வங்கம் தேறு நீர்ப் பரப்பின் யாறு சீத்து உய்த்து துறைதொறும் பிணிக்கும் நல் ஊர் உறைவு இன் யாணர்,........	15	Kali vangam theru neerp parappin yaaru seeththu uyiththu thuraithorum pinikkum nal oor uraivu in yaanar,........	15			
அவ்வேளை ஆலயத்தினுள் செபம் சொல்லிக்கொண்டிருந்தவர்களில் ஒன்பது பேர் உடல் சிதறி பலியானார்கள்.	9	Avvelai aalayththinul jabam sollikkondirunthavarkalil onbathu per udal sithari baliyaanaargal.	9			
மேலும் சன் தொலைக்காட்சி நிறுவனம் சரியான செய்தியை தனது ஒளிபரப்பிலும் இணையத்திலும் வெளியிட வேண்டும் என கேட்டுக் கொள்ளப்பட்டுள்ளது.	14	Melum sun tholaikkaatchi niruvanam sariyaana seithiyai thanthu oliparappilum inaiyaththilum veliyida vendum yenak kettuk kollappattullathu.	14			
ஹிஸ்புல் முஜாகிதீன்	2	Hisbull mujakideen	2			
இவ்வாறு செய்த நாடுகளில் முதல் நாடு ஜெர்மனி ஆகும்.	7	Ivvaaru seitha naadugalil muthal naadu Germany aagum.	7			
வாடிப்பட்டி பேரூராட்சி	2	Vaadippatti peruraatchi	2			
இவரின் தாய் குழந்தைகளுக்கான நூல்களின் எழுத்தாளார் ஆவார்.	6	ivarin thaai kuzhaindaigalukkaana noolgalin yezhuththalar aavaar.	6			
சர் கிரிக், இந்தியா, பாக்கிஸ்தானுக்கு இடையே அமைந்த 96 கி.	8	Sir greek, Indiya, pakisthaanukku idaiye amaintha 96 ki.	8			
தோட்டத் தொழிலாளி என்பது, பெருந்தோட்டங்களில் வேலை செய்யும் ஒரு தொழிலாளியைக் குறிக்கும்.	9	Thotta thozhilaali yenpathu, perunthottangalil velai seiyum oru thozhilaaliyaik kurikkum.	9			
சொரெஸிடமிருந்து நிதியுதவி பெற்ற போதை மருந்து குற்றவிலக்குக் குழுக்களில் லின்டெஸ்மித் மையம் மற்றும் போதை மருந்துக் கோட்பாடு அறக்கட்டளை ஆகியவை அடங்கும்.	16	Soresidamiruindhu nithiuthvi pettra bothai marundhu kuttravilakkuk kuzhukkalil lintesmith maiyam mattrum bothai marundhuk kotpaadu arakkattalai aagiyavai adangum.	16			
ஒரு இணைய உலாவியின் நோக்கம் தகவல் வளங்களைப் பெறுவதோடு, பயனரின் சாதனத்தில் அவற்றை காட்சிப்படுத்துவதாகும்.	11	Oru inaiya ulaavin nokkam thagaval valangalaip peruvathodu, payanarin saathanaththil avattrai kaatchippaduththuvathaagum.	11			
தொலைவில் இருந்தும் இங்கு வரும் பறவைகள், இங்கேயே தங்கிவிடுவதும் உண்டு.	8	Tholaivil irundhum ingu varum paravaigal, ingeye thangividuvathum undu.	8			
பாக்ஸ் மர கொள்கலன் என்பது இதன் பொருள்.	6	Box mara kolgalan yenbathu ithan porul.	6			
இனிப்பு,புளிப்பு,கார்ப்பு,துவர்ப்பு,உவர்ப்பு,கசப்பு	1	Inippu,pulippu,kaarppu,thuvarppu,uvarppu,kasappu	1			
படிப்பை முடித்தவுடன், இரண்டு ஆண்டுகள் பம்பாய் கெஜட்டெட் பத்திரிகையில் தோரப்ஜி பணியாற்றினார்.	9	Padippai mudiththavudan, irandu aandugal bambai gejattet paththirikaiyil Thorbji paniyaattrinaar.	9			
ராமசந்திராபுரம், வரங்கல் மாவட்டம்	3	Ramasanthiraapuram, varangal maavattam	3			
எமனைப் போன்ற தோற்றம் உடையவள்; நெருப்புச் சொரியும் கண்கள் உடையவள்.	8	yemanai pondra thottram udaiyaval; neruppuch soriyum kangal udaiyaval.	8			
ஒரு காட்சி இருமை நட்சத்திரத்தில் ஒளிர்வு மிகுந்ததை முதன்மை நட்சத்திரம் என்கிறோம்.	9	Oru kaatchi irumai natchaththirathil olirvu migunthathai muthanmai natchaththiram yengirom.	9			
