സ്നൈപ്പർ	snaipper
യൂണിറ്റിലേക്ക്	yooneettilekku
മാറ്റുകയും	maattukayum
ഉപയോഗിക്കാൻ	upayogikkaan
സ്നൈപ്പർമാർ	snippermaar
ഉപയോഗിക്കുന്ന	upayogikkunna
പ്രത്യേക	prathyeka
തരം	tharam
മോസിൻ	mosin
നഗാന്റ്	nagaant
സ്നൈപ്പർ	snaipper
റൈഫിൾ	raifil
ഇഷ്യൂ	ishyoo
ചെയ്യുകയും	cheyyukayum
ചെയ്തു	cheythu
</s>	</s>
കലാശക്കളിയിൽ	kalaashakkaliyil
ചണ്ഡിഗർ	chandigar
ലയൺസിനെ	layansine
12	12
റൺസിന്	ransinu
തോല്പിച്ചുകൊണ്ട്	tholppichukond
ചെന്നൈ	chennai
സൂപ്പർസ്റ്റാഴ്സ്	soopparstaazhs
പ്രഥമ	pradhama
ഇന്ത്യൻ	indhyan
ക്രിക്കറ്റ്	krikkat
ലീഗ്	leeg
ചാമ്പ്യന്മാരായി	chaampyanmaaraayi
</s>	</s>
വാക്ക്	vaaku
മാറാതെ	maarathe
ജയസിംഹ	jayasimha
രാജാവ്	raajaavu
അവൾ	aval
ആഗ്രഹിച്ചത്	aagrahichathu
പോലെ	pole
തന്നെ	thanne
രാജധാനിയിൽ	raajadhaaniyil
നിന്ന്	ninnu
അകന്ന്	akannu
കിടന്ന	kidanna
ഒരു	oru
നിർജ്ജനമായ	nirjanamaaya
ഭൂപ്രദേശത്തെ	bhoopradheshathe
ദാനം	dhaanam
ചെയ്യുകയുണ്ടായി	cheyyukayundaayi
</s>	</s>
ജഫേർസൺ	jafersan
ഡേവിസ്	devis
പാരിഷ്	paarish
കിഴക്ക്	kizhakku
</s>	</s>
ഇദ്ദേഹത്തിന്റെ	idhehathinte
മൂന്നു	moonnu
പുത്രൻമാരും	puthranmaarum
വാസ്തുവിദ്യാവിദഗ്ദ്ധന്മാരായിരുന്നു	vaasthuvidhyaavidhagthanmaaraayirunnu
</s>	</s>
ദിഗംശം	dhigamsham
തിരശ്ചീനമായ	thirashcheenamaaya
കോണളവും	konalavum
ഉന്നതി	unnathi
ലംബമായ	lambamaaya
കോണളവുമാണു്	konalavumaanu
നൽകുന്നതു്	nalkunnathu
</s>	</s>
സ്പാനിഷ്	spaanish
വിശുദ്ധൻ	vishudhan
ഇഗ്നേഷ്യൻ	igneshyan
ലയോള	layola
അടുത്തകാലത്ത്	aduthakaalathu
സ്ഥാപിച്ച	sthaapicha
ഒരു	oru
പുതിയ	puthiya
പ്രസ്ഥാനമായിരുന്നു	prasthaanamaayirunnu
ഈശോസഭ	eeshosabha
അന്ന്	annu
</s>	</s>
ഈ	ee
സമയത്ത്	samayathu
ഇതിന്റെ	ithinte
മാംസം	maamsam
വളരെ	valare
സ്വാദുള്ളതായിത്തീരുന്നു	swaathullathaayitheerunnu
</s>	</s>
ബുധന്റെ	budhante
ഗുരുത്വാകർഷണബലത്തിന്‌	guruthwaakarshanabalathinu
ശക്തി	shakthi
കുറവായതിനാൽ	kuravaayathinaal
വാതകങ്ങളെ	vaathakangale
പിടിച്ചുനിർത്താൻ	pidichunirthaan
കഴിവുള്ള	kazhivulla
ഒരു	oru
അന്തരീക്ഷം	andhareeksham
ബുധനിലില്ല	budhanililla
</s>	</s>
സംസ്ഥാന	samsthaana
ഹജ്ജ്	hajj
കമ്മിറ്റി	kammiti
മലർവാടി	malarvaadi
ട്രസ്റ്റ്	trast
വാടാനപ്പള്ളി	vaadaanappally
മുസ്	mus
ലിം	lim
ഓർഫനേജ്	orfanej
കമ്മിറ്റി	kammitti
മാള	maala
ഇസ്	is
ലാമിക്	laamik
സർവീസ്	sarvees
ട്രസ്റ്റ്	trast
തുടങ്ങിയവയിൽ	thudangiyavayil
അംഗമായിരുന്നു	angamaayirunnu
</s>	</s>
സ്പർശരേഖാ	sparsharekhaa
പ്രവേഗം	pravegam
ഇവിടെ	ivide
ഉയരത്തെപ്പോലെതന്നെ	uyarathepolethanne
പ്രധാനമാണ്	pradhaanamaanu
</s>	</s>
ബൈബിളിൽ	baibilil
ഇക്കോന്യയിൽ	ikonyayil
താമസിക്കുന്നവരുടെ	thaamasikkunnavarude
ചരിത്രം	charithram
പറയുന്നുണ്ട്	parayunnund
</s>	</s>
കന്നടയിലെ	kannadayile
പല	pala
ക്ലാസിക്	klaasik
കൃതികളും	kruthikalum
ഇദ്ദേഹം	idheham
മലയാളത്തിലേക്കും	malayaalathilekkum
വിവർത്തനം	vivarthanam
ചെയ്തു.2012ൽ	cheythu.2012il
തകഴിയുടെ	thakazhiyude
കയർ	kayar
കന്നടയിലേക്ക്	kannadayilekku
വിവർത്തനം	vivarthanam
ചെയ്തതിന്	cheythathinu
ഹഗ്ഗ	hagga
കേന്ദ്ര	kendhra
സാഹിത്യ	saahithya
അക്കാഡമി	akkadhami
അവാർഡിന്	avaardinu
അർഹനായി	arhanaayi
</s>	</s>
മടായി	madaayi
ഗവ	gava
</s>	</s>
ഡോക്ടറേറ്റിൽ	doktarettil
പ്രൊഫസർ	profasar
തോമസ്	thomas
ജെ	je
മക്കാർത്തിയുടെ	makkaarthiyude
ഉപദേശം	upadhesham
സ്വീകരിച്ചിരുന്നകോൾമാൻ	sweekarichirunnakolmaan
ഇന്റർകോളിഗേറ്റ്	interkoliget
ക്രൂ	kroo
അംഗവും	angavum
ബെക്കർ	bekkar
ഹൗസ്	haus
താമസക്കാരിയും	thaamasakkaarum
ആയിരുന്നു	aayirunnu
</s>	</s>
ഇന്ന്	innu
മൊറോക്കോ	morokko
ആണ്	aanu
ഈ	ee
രാജ്യത്തിന്റെ	raajyathinte
ഭൂരിഭാഗവും	bhooribhaagavum
മൊറോക്കോയുടെ	morokkoyude
തെക്കൻ	thekkan
പ്രദേശങ്ങൾ	pradheshangal
എന്ന	enna
പേരിൽ	peril
ഭരിക്കുന്നത്	bharikkunnathu
</s>	</s>
ബ്രിട്ടീഷ്	briteesh
പാർലമെൻറിന്റെ	paarlamentinte
സെലക്റ്റ്	selaktt
കമ്മിറ്റി	kammitti
ഈസ്റ്റ്	eest
ഇന്ത്യാ	indhyaa
കമ്പനിയുടെ	kambaniyude
ഇടപാടുകളെക്കുറിച്ച്	idapaadukalekurichu
സൂക്ഷ്മ	sookshma
പഠനം	padanam
നടത്തിയശേഷമാണ്	nadathiyasheshamaanu
ഈ	ee
ചാർട്ടറിലെ	chaartarile
വ്യവസ്ഥകൾ	vyavasthakal
രൂപം	roopam
കൊണ്ടത്	kondathu
മദ്രാസ്	madhraas
പ്രസിഡൻസിയെക്കുറിച്ചുളള	presidensiyekurichulla
സമഗ്രമായ	samagramaaya
പഠനവും	padanavum
ഇതിലുൾപ്പെട്ടിരുന്നു	ithilulppettirunnu
</s>	</s>
മൊത്തം	motham
വാർഷിക	vaarshika
ടേണോവറിന്റെ	tenoverinte
അടിസ്ഥാനത്തിൽ	adisthaanathil
നികുതി	nikuthi
ഇളവ്	ilavu
എടുക്കുന്നതിനു	edukkunnathinu
റിവേഴ്സ്	rivezhs
ചാർജിൽ	chaarjil
നികുതി	nikuthi
അടയ്ക്കുന്നവരും	adaykkunnathinum
അന്തർ	andhar
സംസ്ഥാന	samsthaana
സപ്ലൈ	sapplai
നടത്തുന്നവരും	sadathunnathinum
അർഹരല്ല	arharalla
</s>	</s>
മതഭ്രംശത്തിനായി	mathabhramshathinaayi
ദാര	dhaara
വധശിക്ഷക്കു	vadhashikshaykku
വിധിക്കപ്പെട്ടു	vidhikkappettu
</s>	</s>
ആ	aa
യുദ്ധത്തിൽ	yudhathil
ഡച്ചുകാർ	dachukaar
പരാജയം	paraajayam
സമ്മതിച്ചു	sammathichu
</s>	</s>
ഭാസ്കര	bhaaskara
രവിവർമ്മൻ	ravivarman
ഒരു	oru
പരാക്രമശാലിയായ	paraakramashaaliyaaya
ഭരണാധികാരിയായിരുന്നുവെങ്കിലും	bharanaadhikaariyaayirunnuvenkilum
ചോള	chola
ചക്രവർത്തിമാരായ	chakravarthimaaraaya
രാജരാജ	raajaraaja
ചോളനും	cholanum
രാജേന്ദ്ര	raajendhra
ചോളനും	cholanum
ഇദ്ദേഹത്തെ	idhehathe
പരാജയപ്പെടുത്തിയിട്ടുണ്ട്	paraajayappeduthiyittund
</s>	</s>
അനലോഗ്	analog
ട്യൂണറും	tyoonarum
ഡിജിറ്റൽ	dijittal
ട്യൂണറും	tyoonarum
ഒരേ	ore
സമയം	samayam
പ്രവർത്തിപ്പിക്കാൻ	pravarthippikkaan
കോമ്പോ	kompo
ടിവി	tv
ട്യൂണറിന്	tyoonarinu
കഴിയും	kazhiyum
</s>	</s>
വായന	vaayana
തീർന്നുകഴിയുമ്പോൾ	theernnukazhiiyumpol
നിങ്ങൾ	ningal
അതിനെ	athine
കഷ്ടിച്ചു	kashttichu
മനസ്സിലാക്കാൻ	manasilaakkaan
തുടങ്ങിയെന്നേ	thudangiyenne
കരുതാവൂ	karuthaavu
</s>	</s>
ചിത്രങ്ങൾ	chithrangal
</s>	</s>
ഒറ്റയ്ക്കു	ottaykku
വേർതിരിച്ചാൽ	verthiricha
ഇവയിലെ	ivayile
ഓരോ	oro
തരിയുടെയും	thariyudeyum
വ്യാസം	vyaasam
ഒരു	oru
മി	mi
</s>	</s>
തുടർന്ന്	thudarnnu
ഗോറികളേയ്യും	gorikaleyum
പരാജയപ്പെടുത്തിയതോടെ	paraajayappeduthiyathode
ഇവർ	ivar
ക്വാറക്കിറ്റായ്കളിൽ	kwaarakkittaaykalil
നിന്നും	ninnum
സ്വതന്ത്രമായി	swathanthramaayi
</s>	</s>
ഭരണകക്ഷിയിൽ	bharanakakshiyil
തന്നെയുള്ളവരുടെ	thanneyullavarude
വിഭിന്നാഭിപ്രായങ്ങൾ	vibhinnaabhipraayangal
ചർച്ചയായി	charchayaayi
</s>	</s>
ആൺതുമ്പിയുടെ	aanthumpiyude
ചിറകുകളുടെ	chirakukalude
നിറവിന്യാസം	niravinnyaasam
ശബരിമല	shabarimala
തീർത്ഥാടകരുടെ	theerthaadakarude
വസ്ത്രധാരണത്തെ	vasthradhaaranathe
അനുസ്മരിപ്പിക്കുന്നതിനാലാണ്	anusmarippikkunnathinaalaanu
ഇവയെ	ivaye
സ്വാമിത്തുമ്പി	swaamithumpi
എന്ന്	ennu
വിളിക്കുന്നത്	vilikkunnathu
.	.
</s>	</s>
എന്നാൽ	ennaal
ദൈവം	dhaivam
നിയോഗിച്ച	niyogicha
ഒരു	oru
പുഴു	puzhu
രാത്രി	raathri
ചുവട്	chuvadu
കടിച്ചു	kadichu
മുറിപ്പിച്ചതോടെ	murippichathode
ചെടി	chedi
ഉണങ്ങി	unangi
തണൽ	thanal
നഷ്ടപ്പെട്ടു	nashttappettu
തീക്ഷ്ണമായ	theekshnamaaya
സൂര്യതാപം	sooryathaapam
തലയിലേറ്റ്	thalayilettu
പ്രവാചകൻ	pravaachakan
മോഹാലസ്യപ്പെട്ടു	mohaalassyappettu
വീണ്ടും	veendum
അദ്ദേഹം	adheham
മരണത്തിനായി	maranathinaayi
പ്രാർത്ഥിച്ചു	praarthichu
</s>	</s>
ധാരാളം	dhaaraalam
ചെറിയ	cheriya
പുള്ളികളുണ്ട്	pullikalund
</s>	</s>
വോൾട്ടേരെ	volttere
സംരക്ഷിക്കാനുള്ള	samrakshikkaanulla
ഒരു	oru
ശ്രമമായിട്ടാണ്	shramamaayittaanu
സ്പീക്കർ	speekkar
പിന്നീടു	pinneedu
തന്റെ	thante
ജീവചരിത്രകാരനായ	jeevacharithrakaaranaaya
ഗിറ്റ	gitta
സെറീനിയോട്	sereeniyod
പറഞ്ഞത്	paranjathu
</s>	</s>
സുന്ദരി	sundhari
ഉത്തം	utham
ചന്ദാനി	chandhaani
28	28
സെപ്റ്റംബർ	septambar
1924	1924
ൽ	il
ഹൈദരാബാദ്	haidharaabaadh
സിന്ധിൽ	sindhil
ആ	aa
സ്ഥലം	sthalam
ഇപ്പോൾ	ippol
പാകിസ്താനിൽ	paakkisthaanil
ജനിച്ചു	janichu
</s>	</s>
മെഡിക്കൽ	medikkal
വിദ്യാഭ്യാസസ്ഥാപനങ്ങളെയും	vidhyaabhyaaasasthaapanangaleyum
കോഴ്സുകളെയും	kozhsukaleyum
ഡിഗ്രികളെയും	digrikaleyum
നിയന്ത്രിക്കുവാനുള്ള	niyandhrikkuvaanulla
നിയമമാണ്	niyamamaanu
ദ	dha
മെഡിക്കൽ	medikkal
ആൻഡ്	aand
ഹെൽത്ത്	helth
കൗൺസിൽ	kaunsil
ആക്റ്റ്	aact
2002	2002
</s>	</s>
ഒരു	oru
ടാക്സോണിലെ	taksonile
അംഗങ്ങൾ	angangal
തമ്മിൽ	thammil
ഏകസ്രോതോത്പത്തി	ekasrothothpathi
പങ്കുവയ്ക്കുന്നുമുണ്ട്	pankuveykkunnumund
</s>	</s>
കേരളത്തിന്റെ	keralathinte
കാർഷിക	kaarshika
സംസ്കാരത്തിലുണ്ടായ	samskaarathilundaaya
വീഴ്ച	veezhcha
ഈ	ee
കലാരൂപത്തിന്റെ	kalaaroopathinte
ദക്ഷിണയിലും	dhakshinayilum
മാറ്റം	maattam
വരുത്തിയിട്ടുണ്ട്	varuthiyittund
</s>	</s>
ബാമിയാനിലെ	baamiyaanile
മലകൾക്ക്	malakalkku
തെക്കുള്ള	thekkulla
ശഹർ	shahar
ഇ	ee
ഘോൽഘോലയിലെ	kholkholayile
കോട്ട	kotta
ഇന്നും	innum
ഈ	ee
നാശനഷ്ടത്തിന്റെ	naashanashttathinte
മുറിപ്പാടുകൾ	murippaadukal
പേറുന്നുണ്ട്	perunnund
</s>	</s>
1934-ൽ	1934-il
കേരള	kerala
മുസ്‌ലിം	musleem
ഐക്യസംഘം	aikyasankham
പിരിച്ചുവിടപ്പെട്ടതോടെ	pirichuvittathode
കർമരംഗത്ത്‌	karmarangath
ജംഇയത്തുൽ	jameeyathul
ഉലമ	ulama
മാത്രമായി	maathramaayi
</s>	</s>
ഇലാസ്റ്റോമർ	ilaastomar
</s>	</s>
ജൈനോസോറസ്	jainosoras
ഫോസ്സിൽ	fossil
കണ്ടുപിടിച്ചത്	kandupidichathu
ചാൾസ്	chaals
ആൽഫ്രഡ്‌	aalfred
മാറ്റ്‌ലേ	maattle
ആണ്	aanu
1917നും	1917num
1920നും	1920num
ഇടയിൽ	idayil
ആയിരുന്നു	aayirunnu
ഇത്	ithu
</s>	</s>
ഇത്രയും	ithreyum
ഉയർന്ന	uyarnna
താപനില	thaapanila
ബുധന്റെ	budhante
ഉപരിതലത്തിലെ	uparithalathile
പാറകളേയും	paarakaleyum
മറ്റും	mattum
ബാഷ്പീകരിച്ചു	bhaashpeekarichu
കളയുകയും	kalayukayum
ഈ	ee
ബാഷ്പങ്ങളെ	bhaashpangale
സൗരക്കാറ്റ്	saurakkaattu
വഴി	vazhi
വഹിച്ചു	vahichu
കൊണ്ടുപോയിരിക്കുകയുമാവാം	kondupoyirikkukayumaavaam
സംഭവിച്ചത്	sambhavichathu
</s>	</s>
പണ്ട്	pandu
ഈ	ee
ക്ഷേത്രം	kshethram
ഒരു	oru
ശാസ്താക്ഷേത്രമായിരുന്നു	shaasthaakshethramaayirunnu
എന്നാണ്	ennaanu
പഴമക്കാർ‌	pazhamakkaar
പറയുന്നത്	parayunnathu
</s>	</s>
പ്രശസ്ത	prashastha
കൊളംബിയൻ	kolambiyan
സാഹിത്യകാരൻ	sahithyakaaran
ഗബ്രിയേൽ	gabriyel
ഗാർസിയ	gaarsiya
മാർകേസിന്റെ	maarkesinte
ഒരു	oru
നോവലാണ്	novalaanu
കോളറാകാലത്തെ	kolaraakaalathe
പ്രണയം	pranayam
</s>	</s>
അതു	athu
കഴിഞ്ഞതോടെ	kazhinjathode
ഇദ്ദേഹം	idheham
ചൈനീസ്	chainees
കമ്യൂണിസ്റ്റു	kammyoonist
പാർട്ടിയിലെ	paarttiyile
ശ്രദ്ധിക്കപ്പെടുന്ന	shradhikkappedunna
നേതാവായി	nethaavaayi
മാറി	maari
</s>	</s>
തമിഴും	thamizhum
തുളുവും	thuluvum
കലർന്നതാണ്	kalarnnathaanu
ഭാഷ	bhaasha
</s>	</s>
സെഡ്ഗ്വിക്കും	sedgvikkum
ബെല്ലും	bellum
ചേർന്ന്	chernnu
ജേർണൽ	jernal
ഓഫ്	of
ദ	dha
ഇന്ത്യൻ	indyan
ബോട്ടണി	bottani
തുടങ്ങുകയും	thudangukayum
പി	p
</s>	</s>
മഹൻ	mahan
ഈ	ee
പ്രദേശത്തിന്റെ	pradheshathinte
മാത്രമല്ല	maathramalla
ഈ	ee
പ്രദേശത്തിന്റെ	pradheshathinte
കേന്ദ്രമായ	kendhramaaya
പേർഷ്യൻ	pershyan
ഗൾഫ്	galf
പ്രദേശത്തിന്റെയും	pradheshathinteyum
തന്ത്രപ്രാധാന്യം	thanthrapraadhaanyam
മനസ്സിലാക്കിയിരുന്നു	manasillaakkiyirunnu
</s>	</s>
ഗോണി	goni
ഒരു	oru
വീരപുരുഷൻ	veerapurushan
</s>	</s>
ഫ്രഞ്ചു	franchu
മധ്യധരണ്യാഴിയുടെ	madhyadharanyaazhiyude
പ്രതിരോധം	prathirodham
ശക്തിപ്പെടുത്തുന്നതിനായി	shakthippeduthunnathinaayi
മാഴ്സെയിലുള്ള	maazhsayilulla
പഴയ	pazhaya
സെന്റ്	sent
നികോളസ്	nikolas
കോട്ടയുടെ	kottayude
കേടുപാടുകൾ	kedupaadukal
തീർക്കേണ്ട	theerkkenda
കാര്യം	kaaryam
നെപോളിയൻ	neppoliyan
അധികാരികളുടെ	adhikaarikalude
പരിഗണനയിൽ	parigananayil
പെടുത്തി	peduthi
</s>	</s>
മീറ്റിംഗ്	meetting
റൂം	room
</s>	</s>
അവർ	avar
അതിൽ	athil
വിജയിച്ചാൽ	vijayichaal
നിങ്ങളുടെ	ningalude
ഊഴം	oozham
അവസാനിക്കും	avasaanikkum
വിജയിച്ചില്ലെങ്കിൽ	vijayichillenkil
ആ	aa
മൂന്നു	moonnu
കല്ലുകൾ	kallukal
നിങ്ങളുടെ	ningalude
സ്വന്തമാകും	swanthamaakum
</s>	</s>
കയർത്തൊഴിലാളി	kayarthozhilaali
യൂണിയനുകളുടെ	yooniyanukalude
കേന്ദ്ര	kendhra
സംഘടനയായ	sankhadanayaaya
കയർ	kayar
വർക്കേഴ്സ്	varkkezhs
സെന്ററിന്റെ	sentarinte
വൈസ്	vais
പ്രസിഡന്റായിരുന്നു	presidantaayirunnu
</s>	</s>
ചേര	chera
സാമ്രാജ്യത്തിന്റെ	samraajyathinte
തുറമുഖങ്ങൾ	thuramukhangal
കേരളവും	keralavum
പുറംലോകവുമായി	puramlokavumaayi
തമ്മിലുള്ള	thammilulla
വ്യാപാരം	vyaapaaram
ബന്ധം	bandham
വളർത്തിയെടുക്കുന്നതിൽ	valarthiyedukkunnathil
ഒരു	oru
പ്രധാന	pradhaana
പങ്കുവഹിച്ചു	pankuvahichu
</s>	</s>
സുന്ദരമായ	sundharamaaya
ഭാഷയും	bhaashayum
ക്രോഡീകരിച്ച	krodeekaricha
ഉള്ളടക്കവും	ulladakkavum
ചേർത്ത്	cherthu
ശിഷ്യർക്കു	shishyarkku
കൂടുതൽ	kooduthal
സൗകര്യമായി	saukaryamaayi
അഭ്യസിക്കുവാൻ	abhyasikkuvaan
വേണ്ടിയാണ്	vendiyaanu
വാഗ്ഭടൻ	vaaghbhadan
അഷ്ടാംഗഹൃദയം	ashtaangahrudhayam
നിർമിച്ചത്	nirmichathu
</s>	</s>
നാഷണൽ	naashanal
ഹൈവേ	haiwe
5	5
5എ	5a
എന്നിവ	enniva
വഴി	vazhi
സഞ്ചരിച്ച്	sancharichu
ഇവിടെ	ivide
നിന്ന്	ninnu
ഭുവനേശ്വർ	bhuvaneshwar
വിമാനത്താവളത്തിൽ	vimaanathaavalathil
രണ്ടര	randara
മണിക്കൂർ	manikoor
സമയം	samayam
കൊണ്ട്	kondu
എത്തിച്ചേരാൻ	ethicheraan
സാധിക്കുന്നതാണ്	saadhikkunnathaanu
</s>	</s>
1945	1945
ഫെബ്രുവരിയിൽ	februvariyil
നാസി	naasi
ഭരണകൂടം	bharanakoodam
തകർന്നപ്പോൾ	thakarnnappol
സ്പീയർ	speeyar
തന്റെ	thante
ഡിപ്പാർട്ടുമെൻറിലെ	dippaattumentile
മറ്റ്	mattu
ഉയർന്ന	uyarnna
ഉന്നത	unnatha
ഉദ്യോഗസ്ഥരെ	udhyogasthare
ഹെയ്റിച്ച്	heyrich
ലൂക്ക്	look
ഉൾപ്പെടെ	ulppede
വോൾട്ടേറ്റർമാർക്ക്	voltettarmaarkku
നിർദ്ദേശിക്കുകയും	nirdheshikkukayum
ജർമ്മനി	jarmany
വടക്കുഭാഗത്തെ	vadakkubhaagathe
വാസ്തുവിദ്യാ	vaasthuvidhyaa
ഓഫീസുകൾ	ofeesukal
വിപുലീകരിക്കുകയും	vipuleekarikkukayum
ചെയ്തു	cheythu
</s>	</s>
അതായ്	athaay
ശുദ്ധസപ്തകമായ	shudhasapthakamaaya
ബിലാവൽ	bilaaval
ഥാട്ടിലെ	dhaattile
ഓരോ	oro
സ്വരങ്ങളിലും	swarangalilum
ഈ	ee
രണ്ട്	randu
ശ്രുതികൾ	shruthikal
വീതം	veetham
കൂട്ടിയാൽ	kootiyaal
വികൃതസ്വരങ്ങളും	vikruthaswarangalum
അവയുടെ	avayude
ക്രമസംഖ്യയും	kramasankhyayum
ലഭിക്കും	labhikkum
</s>	</s>
തലമുടി	thalamudi
ഇടതുഭാഗം	idathubhaagam
വച്ച്	vach
വട്ടക്കെട്ട്	vaattakettu
കെട്ടി	ketti
പൂമാലകൊണ്ട്	poomaalakondu
അലങ്കരിക്കുകയും	alankarikkukayum
നെറ്റിചുട്ടി	nettichutti
കാതിൽതോട(തക്ക	kaathilthoda(thakka
കഴുത്തിൽ	kazhuthil
കാശുമാല	kaashumaala
പൂത്താലിമാല	poothaalimaala
എന്നിവയും	ennivayum
അണിയുന്നു	aniyunnu
</s>	</s>
തന്റെ	thante
രചനകളിൽ	rachanakalil
സ്വിംഗ്ലി	swingli
സഭാധികാരശ്രേണിയിലെ	sabhaadhikaarashreniyile
അഴിമതിയെ	azhimathiye
വിമർശിക്കുകയും	vimarshikkukayum
പുരോഹിതന്മാരുടെ	purohithanmaarude
വിവാഹത്തെ	vivaahathe
പിന്തുണക്കുകയും	pinthunakkukayum
പ്രതിമാവണക്കത്തേയും	prathimaavanakkatheyum
ശുദ്ധീകരണസ്ഥലത്തിലുള്ള	shudheekaranasthalathilulla
വിശ്വാസത്തേയും	vishwaasatheyum
എതിർക്കുകയും	ethirkkukayum
ചെയ്തു	cheythu
</s>	</s>
ആഥൻസിലെ	aathansile
രാജനീതിയിൽ	raajaneethiyil
അൽസിബയഡിസിന്റെ	alsibayadisinte
തീവ്രപക്ഷത്തിനു	theevrapakshathinu
മേൽക്കോയ്മ	melkkoyma
കിട്ടിയത്	kittiyathu
സന്ധിയുടെ	sandhiyude
തകർച്ചയെ	thakarchhaye
ത്വരിതപ്പെടുത്തി	thvarithappeduthi
</s>	</s>
ഭ്രൂണഹത്യ	bhroonahathya
ഭൂട്ടാനിൽ	bhoottaanil
</s>	</s>
വിഷാംശം	vishaamsham
ശരീരത്തിനുള്ളിൽ	shareerathinullil
പ്രവേശിച്ച	praveshicha
ലക്ഷണങ്ങൾ	lakshanangal
ആയതിന്റെ	aayathinte
ചികിത്സകൾ	chikilsakal
സർപ്പവിഷം	sarppavisham
ചിലന്തിവിഷം	chilanthivisham
തേൾവിഷം	thelvisham
എലി	eli
പേപ്പട്ടി	peppatti
തുടങ്ങിയ	thudangiya
ൾ	il
സർപ്പദംശംമൂലം	sarppadhamshammoolam
വരാവുന്ന	varaavunna
വികാരങ്ങൾ	vikaarangal
പ്രഥമശുശ്രൂഷ	pradhamashushroosha
ചികിത്സകൾ	chikilsakal
സർപ്പദംശം	sarppadhamsham
ഏല്ക്കാതിരിക്കാനുള്ള	elkkaathirikkaanulla
മുൻകരുതലുകൾ	munkaruthalukal
ക്ഷുദ്രവിഷങ്ങൾ	kshudhravishangal
പരിഹാരങ്ങൾ	parihaarangal
ചിലന്തി	chilanthi
വിഷ	visha
തത്പരിഹാരങ്ങൾ	thathparihaarangal
വൃശ്ചിക	vrushchika
തേൾ	thel
വിഷചികിത്സ	vishachikilsa
മൂഷിക	mooshika
എലി	eli
വിഷചികിത്സ	vishachikilsa
അളർക്ക	alarrkka
പേപ്പട്ടി	peppatti
വിഷചികിത്സ	vishachikilsa
ഇങ്ങനെ	ingane
സാർവത്രികമായി	saarvathrikamaayi
കാണുന്നതും	kaanunnathum
വിഷജന്തുക്കളിൽനിന്നും	vishajandhukkalilninnum
സംക്രമിക്കുന്നതും	sankramikkunnathum
വിഷപാനം	vishapaanam
മുതലായവ	muthalaayava
കൊണ്ടുവരുന്നതുമായ	konduvarunnathumaaya
വിഷവികാരങ്ങൾക്കു	vishavikaarangalkku
ശാസ്ത്രീയമായ	shaasthreeyamaaya
പ്രതിവിധികൾ	prathividhikal
ഈ	ee
വിഭാഗത്തിൽ	vibhaagathil
ഉൾപ്പെടുത്തിയിരിക്കുന്നു	upleduthiyirikkunnu
</s>	</s>
സിംഗപ്പൂർ	singappoor
മലേഷ്യ	maleshya
ഇന്തൊനേഷ്യ, ഫിലിപ്പൈൻസ്	indoneshya,filippains
തായ്	thaay
ലാൻഡ്	laand
ലാവോസ്	laavos
കമ്പോഡിയ	kambodiya
എന്നി	ennee
ഇൻഡോ	indo
ചൈന	chaina
ഭാഗങ്ങളിലും	bhaagangalilum
ഹൊക്കീൻ	hokkeen
ആണ്	aanu
പ്രധാന	pradhaana
സംസാര	samsaara
ഭാഷ	bhaasha
ഇന്തോനേഷ്യൻ	indoneshyan
തലസ്ഥാനമായ	thalasthaanamaaya
ജക്കാർത്തയിൽ	jakkaarthayil
ചുറ്റുഭാഗങ്ങളിലുള്ള	chuttubhaagangalilulla
അഞ്ചു	anchu
ലക്ഷത്തോളം	lakshatholam
ആളുകൾ	aalukal
സംസാരിച്ചു	samsaarichu
വരുന്ന	varunna
ബെതാവി	bethaavi
മലായി	malaayi
ഭാഷയിൽ	bhaashayil
ധാരാളം	dhaaraalam
ഹൊക്കാൻ	hokkaan
ഭാഷാ	bhaashaa
പദങ്ങൾ	padhangal
ഉപയോഗിച്ചു	upayogichu
വരുന്നുണ്ട്	varunnund
</s>	</s>
യൂണികെം	yoonikem
ലാബറട്ടറീസ്	laabarattarees
ലിമ്ററഡ്	limittad
ഡൈലക്സ്-സി	dailaks-c
എന്ന	enna
പേരിൽ	peril
ലഭ്യമാക്കിയിരിക്കുന്ന	labhyamaakkiyirikkunna
ഇത്	ithu
MTP	mtp
സന്ദർഭങ്ങളിൽ	sandharbhangalil
ഉപയോഗിക്കുന്നു	upayogikkunnu
</s>	</s>
പിന്നീട്	pinneed
ഈ	ee
പ്രദേശം	pradhesham
കേന്ദ്രീകരിച്ചാണ്	kendhreekarichaanu
ഇറ്റാലിയൻ	ittaliyan
അധിനിവേശത്തിനെതിരെ	adhiniveshathinethire
ഉമർ	umar
മുഖ്താർ	mukthaar
പടയൊരുക്കം	padayorukkam
ആരംഭിച്ചത്	aarambhichathu
</s>	</s>
ഇതുവഴി	ithuvazhi
പഷ്തൂണുകൾ	pashthoonukal
അവരുടെ	avarude
വാസം	vaasam
പ്രധാന	pradhaana
പാതകൾക്ക്	paathakalkku
സമീപത്തേക്ക്	sameepathekku
നീക്കുകയും	neekkukayum
ചെയ്തു	cheythu
</s>	</s>
ചക്കരറോസ്	chakkararos
ചക്കരപാറ്റ്	chakkarapaatt
എന്നും	ennum
